Time,143901A,,143901A,,143901A,,
24/08/2008 0:00,58.64,20,56.475,20,61.945,20,
25/08/2008 0:00,57.175,20,56.313,20,58.023,20,
26/08/2008 0:00,56.421,20,55.684,20,57.223,20,
27/08/2008 0:00,55.138,20,54.137,20,56.14,20,
28/08/2008 0:00,53.15,20,52.164,20,54.137,20,
29/08/2008 0:00,51.906,20,49.04,20,54.208,20,
30/08/2008 0:00,51.602,20,48.338,20,54.208,20,
31/08/2008 0:00,52.215,20,49.04,20,54.208,20,
1/09/2008 0:00,52.598,20,51.215,20,54.944,20,
2/09/2008 0:00,52.979,20,49.04,20,54.944,20,
3/09/2008 0:00,50.652,20,46.903,20,53.43,20,
4/09/2008 0:00,149.005,20,50.501,20,996.034,20,
5/09/2008 0:00,2922.352,20,996.034,20,3374.279,20,
6/09/2008 0:00,3032.901,60,1692.92,60,3413.889,60,
7/09/2008 0:00,839.293,20,516.321,20,1692.92,20,
8/09/2008 0:00,416.155,20,319.227,20,516.321,20,
9/09/2008 0:00,264.948,20,225.085,20,319.227,20,
10/09/2008 0:00,198.339,20,183.716,20,225.085,20,
11/09/2008 0:00,171.812,20,160.652,20,183.716,20,
12/09/2008 0:00,145.095,20,134.864,20,160.652,20,
13/09/2008 0:00,129.402,20,124.989,20,134.864,20,
14/09/2008 0:00,121.334,20,117.679,20,124.989,20,
15/09/2008 0:00,114.115,20,110.551,20,117.679,20,
16/09/2008 0:00,105.305,20,99.798,20,110.551,20,
17/09/2008 0:00,97.164,20,94.53,20,99.798,20,
18/09/2008 0:00,92.027,20,89.81,20,94.53,20,
19/09/2008 0:00,89.727,20,89.132,20,90.301,20,
20/09/2008 0:00,88.344,20,87.555,20,89.132,20,
21/09/2008 0:00,86.944,20,86.333,20,87.555,20,
22/09/2008 0:00,85.521,20,84.3,20,86.333,20,
23/09/2008 0:00,82.89,20,81.48,20,84.3,20,
24/09/2008 0:00,77.439,20,74.672,20,81.48,20,
25/09/2008 0:00,73.078,20,71.544,20,74.672,20,
26/09/2008 0:00,70.356,20,69.168,20,71.544,20,
27/09/2008 0:00,67.996,20,66.824,20,69.168,20,
28/09/2008 0:00,65.55,20,64.528,20,66.824,20,
29/09/2008 0:00,63.827,20,63.018,20,64.528,20,
30/09/2008 0:00,62.055,20,61.091,20,63.018,20,
1/10/2008 0:00,60.14,20,59.189,20,61.091,20,
2/10/2008 0:00,58.25,20,57.311,20,59.189,20,
3/10/2008 0:00,56.385,20,55.459,20,57.311,20,
4/10/2008 0:00,54.545,20,53.632,20,55.459,20,
5/10/2008 0:00,52.728,20,51.767,20,53.632,20,
6/10/2008 0:00,50.307,20,49.04,20,51.767,20,
7/10/2008 0:00,48.544,20,46.171,20,49.746,20,
8/10/2008 0:00,46.958,20,45.486,20,49.04,20,
9/10/2008 0:00,47.252,20,43.416,20,49.746,20,
10/10/2008 0:00,58.41,20,45.828,20,82.167,20,
11/10/2008 0:00,58.484,20,56.475,20,71.744,20,
12/10/2008 0:00,66.94,20,58.023,20,76.019,20,
13/10/2008 0:00,75.658,20,68.428,20,79.527,20,
14/10/2008 0:00,73.979,20,69.238,20,77.768,20,
15/10/2008 0:00,65.801,20,62.722,20,69.238,20,
16/10/2008 0:00,62.395,20,61.945,20,62.949,20,
17/10/2008 0:00,64.218,20,62.949,20,67.974,20,
18/10/2008 0:00,73.351,20,67.974,20,77.768,20,
19/10/2008 0:00,63.92,20,59.947,20,68.842,20,
20/10/2008 0:00,54.543,20,49.574,20,59.947,20,
21/10/2008 0:00,47.856,20,46.903,20,49.574,20,
22/10/2008 0:00,48.356,20,47.125,20,51.232,20,
23/10/2008 0:00,54.801,20,51.232,20,56.475,20,
24/10/2008 0:00,49.638,20,45.222,20,54.74,20,
25/10/2008 0:00,41.963,20,39.155,20,45.222,20,
26/10/2008 0:00,39.599,20,38.078,20,42.748,20,
27/10/2008 0:00,41.917,20,39.396,20,44.087,20,
28/10/2008 0:00,46.658,20,40.69,20,48.338,20,
29/10/2008 0:00,45.605,20,44.505,20,46.903,20,
30/10/2008 0:00,43.176,20,42.1,20,44.505,20,
31/10/2008 0:00,41.389,20,40.888,20,42.1,20,
1/11/2008 0:00,40.464,20,40.041,20,40.888,20,
2/11/2008 0:00,39.92,20,39.798,20,40.041,20,
3/11/2008 0:00,39.677,20,39.556,20,39.798,20,
4/11/2008 0:00,39.449,20,39.396,20,39.556,20,
5/11/2008 0:00,39.723,20,39.396,20,41.385,20,
6/11/2008 0:00,51.296,20,39.396,20,81.247,20,
7/11/2008 0:00,126.35,20,74.286,20,167.72,20,
8/11/2008 0:00,118.611,20,104.611,20,137.933,20,
9/11/2008 0:00,98.4,20,93.685,20,104.611,20,
10/11/2008 0:00,91.373,20,89.401,20,96.883,20,
11/11/2008 0:00,101.492,20,96.883,20,104.611,20,
12/11/2008 0:00,92.738,20,87.555,20,97.921,20,
13/11/2008 0:00,81.808,20,78.791,20,87.555,20,
14/11/2008 0:00,78.006,20,77.768,20,78.791,20,
15/11/2008 0:00,74.417,20,66.77,20,82.167,20,
16/11/2008 0:00,63.774,60,59.541,60,66.77,60,
17/11/2008 0:00,128.295,60,58.023,60,165.326,60,
18/11/2008 0:00,372.675,60,129.236,60,938.309,60,
19/11/2008 0:00,1555.823,60,938.309,60,2027.648,60,
20/11/2008 0:00,2188.966,20,1812.985,20,2602.568,20,
21/11/2008 0:00,1629.492,20,821.86,20,2590.687,20,
22/11/2008 0:00,588.553,20,446.64,20,821.86,20,
23/11/2008 0:00,326.27,20,238.517,20,446.64,20,
24/11/2008 0:00,183.529,20,161.111,20,238.517,20,
25/11/2008 0:00,155.171,20,149.75,20,161.111,20,
26/11/2008 0:00,144.732,20,139.692,20,149.75,20,
27/11/2008 0:00,134.752,20,130.391,20,139.692,20,
28/11/2008 0:00,124.662,20,119.713,20,130.391,20,
29/11/2008 0:00,116.26,20,112.807,20,119.713,20,
30/11/2008 0:00,109.983,20,107.557,20,112.807,20,
1/12/2008 0:00,104.346,20,100.789,20,107.557,20,
2/12/2008 0:00,98.642,20,96.847,20,101.616,20,
3/12/2008 0:00,95.702,20,93.242,20,96.847,20,
4/12/2008 0:00,100.501,20,89.94,20,132.4,20,
5/12/2008 0:00,163.572,20,126.068,20,238.517,20,
6/12/2008 0:00,267.674,20,238.517,20,282.439,20,
7/12/2008 0:00,358.583,20,266.098,20,538.196,20,
8/12/2008 0:00,511.951,20,446.742,20,541.575,20,
9/12/2008 0:00,300.04,20,196.527,20,446.742,20,
10/12/2008 0:00,167.466,20,146.113,20,196.527,20,
11/12/2008 0:00,133.058,20,122.584,20,146.113,20,
12/12/2008 0:00,114.601,20,107.706,20,122.584,20,
13/12/2008 0:00,102.834,20,97.962,20,107.706,20,
14/12/2008 0:00,93.271,20,88.906,20,97.962,20,
15/12/2008 0:00,84.927,20,80.949,20,88.906,20,
16/12/2008 0:00,77.643,20,75.534,20,80.949,20,
17/12/2008 0:00,74.037,20,72.539,20,75.534,20,
18/12/2008 0:00,71.242,20,70.134,20,72.539,20,
19/12/2008 0:00,69.081,20,68.028,20,70.134,20,
20/12/2008 0:00,66.982,20,65.937,20,68.028,20,
21/12/2008 0:00,65.258,20,64.678,20,66.049,20,
22/12/2008 0:00,70.372,20,66.049,20,75.6,20,
23/12/2008 0:00,77.917,20,75.6,20,78.502,20,
24/12/2008 0:00,75.704,20,70.969,20,78.639,20,
25/12/2008 0:00,69.133,20,68.638,20,70.969,20,
26/12/2008 0:00,68.597,20,68.489,20,68.722,20,
27/12/2008 0:00,68.869,20,68.722,20,69.017,20,
28/12/2008 0:00,69.062,20,68.489,20,69.238,20,
29/12/2008 0:00,67.125,20,63.161,20,73.877,20,
30/12/2008 0:00,67.972,20,63.161,20,73.877,20,
31/12/2008 0:00,38.778,20,29.556,20,63.161,20,
1/01/2009 0:00,49.417,20,32.731,20,62.771,20,
2/01/2009 0:00,60.648,20,47.672,20,64.678,20,
3/01/2009 0:00,58.315,20,46.201,20,76.254,20,
4/01/2009 0:00,94.021,20,76.254,20,103.329,20,
5/01/2009 0:00,81.897,20,71.386,20,93.217,20,
6/01/2009 0:00,62.06,20,53.122,20,71.386,20,
7/01/2009 0:00,45.567,20,40.551,20,53.122,20,
8/01/2009 0:00,38.401,10,36.11,10,40.551,10,
9/01/2009 0:00,34.525,10,31.93,10,36.11,10,
10/01/2009 0:00,31.075,10,29.556,10,32.775,10,
11/01/2009 0:00,29.736,10,28.01,10,31.93,10,
12/01/2009 0:00,31.287,10,28.801,10,33.581,10,
13/01/2009 0:00,29.452,10,27.275,10,31.93,10,
14/01/2009 0:00,26.287,20,23.324,20,28.801,20,
15/01/2009 0:00,23.945,20,23.324,20,25.087,20,
16/01/2009 0:00,24.525,20,23.324,20,25.087,20,
17/01/2009 0:00,22.333,20,20.384,20,25.087,20,
18/01/2009 0:00,19.192,20,17.705,20,20.384,20,
19/01/2009 0:00,16.84,20,14.738,20,18.552,20,
20/01/2009 0:00,16.162,20,12.795,20,17.705,20,
21/01/2009 0:00,17.913,20,16.828,20,18.552,20,
22/01/2009 0:00,19.689,20,18.552,20,22.335,20,
23/01/2009 0:00,23.771,20,22.335,20,25.087,20,
24/01/2009 0:00,27.596,20,24.342,20,31.93,20,
25/01/2009 0:00,37.92,10,31.93,10,49.167,10,
26/01/2009 0:00,76.065,20,49.167,20,104.161,20,
27/01/2009 0:00,125.727,20,104.161,20,149.912,20,
28/01/2009 0:00,230.238,20,149.912,20,280.398,20,
29/01/2009 0:00,199.167,20,169.91,20,246.259,20,
30/01/2009 0:00,151.07,20,140.608,20,169.91,20,
31/01/2009 0:00,146.018,20,128.756,20,157.452,20,
1/02/2009 0:00,121.278,20,117.177,20,128.756,20,
2/02/2009 0:00,116.613,20,114.554,20,118.953,20,
3/02/2009 0:00,120.323,20,115.409,20,124.266,20,
4/02/2009 0:00,152.245,20,124.266,20,167.023,20,
5/02/2009 0:00,132.662,20,122.524,20,148.997,20,
6/02/2009 0:00,118.414,20,111.945,20,123.394,20,
7/02/2009 0:00,103.175,20,97.393,20,111.945,20,
8/02/2009 0:00,95.321,20,93.217,20,97.393,20,
9/02/2009 0:00,95.702,20,94.079,20,97.393,20,
10/02/2009 0:00,97.799,20,94.892,20,100.789,20,
11/02/2009 0:00,94.141,20,89.138,20,97.393,20,
12/02/2009 0:00,92.07,20,90.744,20,94.079,20,
13/02/2009 0:00,199.723,20,92.407,20,1283.973,20,
14/02/2009 0:00,2662.824,20,1283.973,20,3000.277,20,
15/02/2009 0:00,2298.501,20,1242.985,20,2977.782,20,
16/02/2009 0:00,792.733,20,564.364,20,1242.985,20,
17/02/2009 0:00,438.836,20,340.698,20,564.364,20,
18/02/2009 0:00,1779.776,20,498.447,20,2346.96,20,
19/02/2009 0:00,1329.419,20,779.343,20,2146.592,20,
20/02/2009 0:00,1159.226,20,742.188,20,1577.743,20,
21/02/2009 0:00,909.674,20,715.891,20,1110.839,20,
22/02/2009 0:00,614.074,20,484.266,20,860.511,20,
23/02/2009 0:00,723.052,20,484.266,20,949.051,20,
24/02/2009 0:00,491.896,20,366.792,20,683.084,20,
25/02/2009 0:00,307.088,20,244.401,20,366.792,20,
26/02/2009 0:00,204.462,20,179.911,20,244.401,20,
27/02/2009 0:00,169.343,20,160.122,20,179.911,20,
28/02/2009 0:00,151.151,20,142.044,20,160.122,20,
1/03/2009 0:00,133.946,20,125.412,20,142.044,20,
2/03/2009 0:00,120.378,20,115.341,20,125.412,20,
3/03/2009 0:00,110.548,20,106.607,20,115.341,20,
4/03/2009 0:00,103.245,20,98.789,20,106.607,20,
5/03/2009 0:00,93.784,20,89.188,20,98.789,20,
6/03/2009 0:00,84.797,20,80.448,20,89.188,20,
7/03/2009 0:00,77.83,20,76.417,20,80.448,20,
8/03/2009 0:00,79.877,20,78.166,20,81.758,20,
9/03/2009 0:00,85.852,20,81.758,20,90.945,20,
10/03/2009 0:00,111.118,20,90.09,20,173.998,20,
11/03/2009 0:00,179.439,20,170.087,20,202.403,20,
12/03/2009 0:00,253.349,20,202.403,20,304.369,20,
13/03/2009 0:00,218.012,20,195.577,20,398.605,20,
14/03/2009 0:00,430.64,20,278.62,20,543.366,20,
15/03/2009 0:00,205.725,20,168.141,20,278.62,20,
16/03/2009 0:00,188.078,20,140.777,20,468.073,20,
17/03/2009 0:00,1367.896,20,468.073,20,1983.597,20,
18/03/2009 0:00,817.243,20,487.366,20,1577.227,20,
19/03/2009 0:00,479.527,20,413.961,20,523.746,20,
20/03/2009 0:00,315.572,20,274.326,20,413.961,20,
21/03/2009 0:00,1111.249,20,295.382,20,1974.876,20,
22/03/2009 0:00,1230.583,20,660.24,20,1994.784,20,
23/03/2009 0:00,515.235,20,418.263,20,660.24,20,
24/03/2009 0:00,338.378,20,275.201,20,418.263,20,
25/03/2009 0:00,228.675,20,192.897,20,275.201,20,
26/03/2009 0:00,178.096,20,168.33,20,192.897,20,
27/03/2009 0:00,163.061,20,157.782,20,168.33,20,
28/03/2009 0:00,154.593,20,152.778,20,157.782,20,
29/03/2009 0:00,150.167,20,146.263,20,152.778,20,
30/03/2009 0:00,151.805,20,149.054,20,155.601,20,
31/03/2009 0:00,161.336,20,154.678,20,168.023,20,
1/04/2009 0:00,157.076,20,146.263,20,168.023,20,
2/04/2009 0:00,906.235,20,142.524,20,3399.343,20,
3/04/2009 0:00,11186.4,60,3399.343,60,16920.743,60,
4/04/2009 0:00,12196.67,60,8664.897,60,15302.864,60,
5/04/2009 0:00,6150.538,60,4231.425,60,8664.897,60,
6/04/2009 0:00,3000.678,60,1954.474,60,4231.425,60,
7/04/2009 0:00,1508.967,20,1212.701,20,1954.474,20,
8/04/2009 0:00,1086.245,20,918.626,20,1212.701,20,
9/04/2009 0:00,797.95,20,736.396,20,918.626,20,
10/04/2009 0:00,818.868,20,742.51,20,868.979,20,
11/04/2009 0:00,752.556,20,682.453,20,854.284,20,
12/04/2009 0:00,1013.149,20,665.254,20,1517.289,20,
13/04/2009 0:00,3058.346,60,1461.718,60,12723.991,60,
14/04/2009 0:00,15123.977,60,12723.991,60,15506.121,60,
15/04/2009 0:00,10161.583,60,5306.903,60,14382.201,60,
16/04/2009 0:00,3243.084,60,1754.392,60,5306.903,60,
17/04/2009 0:00,1159.524,20,900.127,20,1754.392,20,
18/04/2009 0:00,788.918,20,697.177,20,900.127,20,
19/04/2009 0:00,645.516,20,594.999,20,697.177,20,
20/04/2009 0:00,553.83,20,514.406,20,594.999,20,
21/04/2009 0:00,483.869,20,455.105,20,514.406,20,
22/04/2009 0:00,424.076,20,383.271,20,455.105,20,
23/04/2009 0:00,357.446,20,330.685,20,383.271,20,
24/04/2009 0:00,310.4,20,288.286,20,330.685,20,
25/04/2009 0:00,264.692,20,250.034,20,288.286,20,
26/04/2009 0:00,240.301,20,230.569,20,250.034,20,
27/04/2009 0:00,222.737,20,216.285,20,230.569,20,
28/04/2009 0:00,209.097,20,202.579,20,216.285,20,
29/04/2009 0:00,197.02,20,191.461,20,202.579,20,
30/04/2009 0:00,187.814,20,184.168,20,191.461,20,
1/05/2009 0:00,180.557,20,176.947,20,184.168,20,
2/05/2009 0:00,173.386,20,169.984,20,176.947,20,
3/05/2009 0:00,167.055,20,164.126,20,169.984,20,
4/05/2009 0:00,161.224,20,158.322,20,164.126,20,
5/05/2009 0:00,155.447,20,152.572,20,158.322,20,
6/05/2009 0:00,149.724,20,146.877,20,152.572,20,
7/05/2009 0:00,144.068,20,141.314,20,146.877,20,
8/05/2009 0:00,138.622,20,135.929,20,141.314,20,
9/05/2009 0:00,133.264,20,130.599,20,135.929,20,
10/05/2009 0:00,127.962,20,125.324,20,130.599,20,
11/05/2009 0:00,122.715,20,120.105,20,125.324,20,
12/05/2009 0:00,117.329,20,115.409,20,120.105,20,
13/05/2009 0:00,114.269,20,113.7,20,115.409,20,
14/05/2009 0:00,110.947,20,108.456,20,113.7,20,
15/05/2009 0:00,106.679,20,105.048,20,108.456,20,
16/05/2009 0:00,101.992,20,99.087,20,105.048,20,
17/05/2009 0:00,96.656,20,94.13,20,99.963,20,
18/05/2009 0:00,97.465,20,94.943,20,101.668,20,
19/05/2009 0:00,1004.054,60,101.668,60,4539.398,60,
20/05/2009 0:00,23295.417,60,4539.398,60,36260.909,60,
21/05/2009 0:00,14327.505,60,8320.21,60,22726.051,60,
22/05/2009 0:00,4565.656,60,2397.366,60,8320.21,60,
23/05/2009 0:00,1372.522,20,907.786,20,2397.366,20,
24/05/2009 0:00,855.26,20,812.322,20,907.786,20,
25/05/2009 0:00,716.407,20,627.053,20,812.322,20,
26/05/2009 0:00,570.167,20,522.623,20,627.053,20,
27/05/2009 0:00,491.051,20,464.62,20,522.623,20,
28/05/2009 0:00,439.433,20,407.34,20,464.62,20,
29/05/2009 0:00,369.36,20,340.698,20,407.34,20,
30/05/2009 0:00,329.662,20,319.227,20,340.698,20,
31/05/2009 0:00,297.959,20,279.89,20,319.227,20,
1/06/2009 0:00,274.874,20,266.84,20,291.725,20,
2/06/2009 0:00,516.307,20,291.725,20,980.404,20,
3/06/2009 0:00,1033.626,20,980.404,20,1050.381,20,
4/06/2009 0:00,874.769,20,737.253,20,1008.069,20,
5/06/2009 0:00,634.834,20,546.553,20,737.253,20,
6/06/2009 0:00,492.752,20,452.015,20,546.553,20,
7/06/2009 0:00,413.433,20,382.059,20,452.015,20,
8/06/2009 0:00,348.962,20,306.505,20,382.059,20,
9/06/2009 0:00,279.165,20,255.829,20,306.505,20,
10/06/2009 0:00,233.601,20,215.68,20,255.829,20,
11/06/2009 0:00,203.35,20,192.906,20,215.68,20,
12/06/2009 0:00,186.684,20,182.417,20,194.02,20,
13/06/2009 0:00,180.922,20,179.426,20,182.417,20,
14/06/2009 0:00,178.338,20,175.246,20,180.325,20,
15/06/2009 0:00,172.844,20,171.033,20,176.14,20,
16/06/2009 0:00,167.323,20,162.044,20,171.033,20,
17/06/2009 0:00,158.177,20,154.159,20,163.914,20,
18/06/2009 0:00,149.006,20,144.504,20,155.082,20,
19/06/2009 0:00,146.472,20,143.541,20,148.084,20,
20/06/2009 0:00,146.1,20,143.032,20,147.799,20,
21/06/2009 0:00,188.482,20,146.718,20,287.319,20,
22/06/2009 0:00,967.383,20,287.319,20,1819.789,20,
23/06/2009 0:00,1973.91,20,1672.035,20,2129.375,20,
24/06/2009 0:00,999.887,20,650.448,20,1672.035,20,
25/06/2009 0:00,528.932,20,447.313,20,650.448,20,
26/06/2009 0:00,386.193,20,351.006,20,447.313,20,
27/06/2009 0:00,1022.973,20,382.665,20,1678.054,20,
28/06/2009 0:00,1138.378,20,716.115,20,1667.328,20,
29/06/2009 0:00,564.592,20,464.62,20,716.115,20,
30/06/2009 0:00,412.444,20,352.784,20,464.62,20,
1/07/2009 0:00,298.464,20,254.019,20,352.784,20,
2/07/2009 0:00,239.149,20,224.988,20,254.019,20,
3/07/2009 0:00,203.855,20,186.286,20,224.988,20,
4/07/2009 0:00,182.658,20,173.971,20,189.194,20,
5/07/2009 0:00,170.834,20,170.206,20,173.971,20,
6/07/2009 0:00,168.185,20,166.744,20,170.915,20,
7/07/2009 0:00,171.202,20,166.729,20,177.566,20,
8/07/2009 0:00,182.484,20,177.566,20,184.897,20,
9/07/2009 0:00,166.594,20,156.247,20,182.441,20,
10/07/2009 0:00,151.881,20,148.027,20,156.247,20,
11/07/2009 0:00,146.257,20,144.334,20,148.027,20,
12/07/2009 0:00,140.763,20,137.559,20,144.334,20,
13/07/2009 0:00,134.906,20,132.372,20,137.559,20,
14/07/2009 0:00,130.097,20,127.522,20,132.372,20,
15/07/2009 0:00,124.922,20,122.322,20,127.522,20,
16/07/2009 0:00,119.75,20,117.177,20,122.322,20,
17/07/2009 0:00,114.551,20,111.924,20,117.177,20,
18/07/2009 0:00,109.328,20,106.733,20,111.924,20,
19/07/2009 0:00,104.296,20,102.735,20,106.733,20,
20/07/2009 0:00,101.425,20,99.963,20,102.735,20,
21/07/2009 0:00,98.902,20,98.265,20,99.963,20,
22/07/2009 0:00,97.195,20,96.575,20,98.265,20,
23/07/2009 0:00,95.571,20,94.788,20,96.575,20,
24/07/2009 0:00,94.063,20,93.337,20,94.788,20,
25/07/2009 0:00,91.918,20,90.744,20,93.337,20,
26/07/2009 0:00,89.694,20,88.617,20,90.744,20,
27/07/2009 0:00,87.151,20,85.644,20,88.617,20,
28/07/2009 0:00,84.176,20,82.584,20,85.644,20,
29/07/2009 0:00,80.95,20,79.316,20,82.584,20,
30/07/2009 0:00,78.516,20,78.15,20,79.316,20,
31/07/2009 0:00,77.852,20,77.357,20,78.15,20,
1/08/2009 0:00,76.555,20,76.225,20,77.357,20,
2/08/2009 0:00,75.776,20,75.456,20,76.225,20,
3/08/2009 0:00,75.346,20,73.114,20,76.225,20,
4/08/2009 0:00,75.327,20,73.877,20,76.225,20,
5/08/2009 0:00,74.255,20,72.306,20,75.456,20,
6/08/2009 0:00,73.003,20,71.548,20,73.877,20,
7/08/2009 0:00,71.805,20,70.792,20,73.114,20,
8/08/2009 0:00,71.325,20,69.99,20,73.114,20,
9/08/2009 0:00,69.748,20,67.694,20,70.792,20,
10/08/2009 0:00,68.384,20,66.948,20,69.238,20,
11/08/2009 0:00,67.544,20,66.159,20,69.238,20,
12/08/2009 0:00,65.996,20,63.895,20,68.489,20,
13/08/2009 0:00,68.823,20,65.417,20,72.306,20,
14/08/2009 0:00,73.948,20,72.306,20,75.456,20,
15/08/2009 0:00,72.681,20,69.99,20,73.877,20,
16/08/2009 0:00,67.329,20,63.161,20,69.99,20,
17/08/2009 0:00,62.554,20,59.772,20,63.895,20,
18/08/2009 0:00,54.456,20,49.167,20,60.925,20,
19/08/2009 0:00,47.796,20,46.954,20,49.167,20,
20/08/2009 0:00,46.224,20,45.494,20,46.954,20,
21/08/2009 0:00,44.418,20,43.201,20,45.494,20,
22/08/2009 0:00,42.002,20,40.802,20,43.201,20,
23/08/2009 0:00,39.637,20,38.472,20,40.802,20,
24/08/2009 0:00,37.342,20,36.212,20,38.472,20,
25/08/2009 0:00,35.116,20,34.021,20,36.212,20,
26/08/2009 0:00,33.011,20,31.755,20,34.021,20,
27/08/2009 0:00,31.694,20,30.321,20,32.775,20,
28/08/2009 0:00,32.357,20,31.144,20,32.775,20,
29/08/2009 0:00,31.746,20,30.321,20,32.775,20,
30/08/2009 0:00,28.101,20,25.791,20,31.144,20,
31/08/2009 0:00,28.01,20,28.01,20,28.01,20,
1/09/2009 0:00,26.999,20,25.087,20,28.01,20,
2/09/2009 0:00,26.768,20,25.087,20,28.801,20,
3/09/2009 0:00,27.997,20,26.55,20,28.801,20,
4/09/2009 0:00,27.981,20,26.55,20,28.801,20,
5/09/2009 0:00,27.806,20,27.407,20,28.206,20,
6/09/2009 0:00,28.681,20,28.206,20,29.556,20,
7/09/2009 0:00,33.515,20,28.801,20,42.412,20,
8/09/2009 0:00,40.373,20,38.732,20,45.253,20,
9/09/2009 0:00,58.613,20,45.253,20,77.043,20,
10/09/2009 0:00,68.788,20,63.161,20,74.689,20,
11/09/2009 0:00,57.427,20,52.289,20,63.161,20,
12/09/2009 0:00,49.651,60,47.22,60,52.289,60,
13/09/2009 0:00,44.255,60,41.291,60,47.22,60,
14/09/2009 0:00,38.528,60,35.765,60,41.291,60,
15/09/2009 0:00,33.464,60,31.622,60,35.765,60,
16/09/2009 0:00,30.013,60,28.404,60,31.622,60,
17/09/2009 0:00,26.882,60,25.36,60,28.404,60,
18/09/2009 0:00,23.647,60,22.025,60,25.36,60,
19/09/2009 0:00,20.567,60,19.109,60,22.025,60,
20/09/2009 0:00,17.717,60,16.326,60,19.109,60,
21/09/2009 0:00,14.756,60,13.187,60,16.326,60,
22/09/2009 0:00,11.858,60,10.529,60,13.187,60,
23/09/2009 0:00,9.414,60,8.298,60,10.529,60,
24/09/2009 0:00,7.368,60,6.438,60,8.298,60,
25/09/2009 0:00,5.721,60,5.132,60,6.438,60,
26/09/2009 0:00,4.647,60,4.162,60,5.132,60,
27/09/2009 0:00,3.75,60,3.338,60,4.162,60,
28/09/2009 0:00,2.992,60,2.698,60,3.338,60,
29/09/2009 0:00,2.753,60,2.706,60,2.8,60,
30/09/2009 0:00,2.848,60,2.8,60,2.897,60,
1/10/2009 0:00,2.947,60,2.897,60,3.015,60,
2/10/2009 0:00,3.188,60,3.015,60,3.361,60,
3/10/2009 0:00,3.548,60,3.361,60,3.736,60,
4/10/2009 0:00,3.939,60,3.736,60,4.142,60,
5/10/2009 0:00,4.503,60,4.142,60,5.324,60,
6/10/2009 0:00,6.082,20,5.324,20,8.799,20,
7/10/2009 0:00,16.64,20,8.799,20,21.327,20,
8/10/2009 0:00,15.94,20,12.782,20,21.327,20,
9/10/2009 0:00,12.439,20,11.053,20,13.719,20,
10/10/2009 0:00,6.716,20,4.03,20,11.053,20,
11/10/2009 0:00,4.565,20,3.312,20,5.818,20,
12/10/2009 0:00,5.829,20,4.03,20,10.258,20,
13/10/2009 0:00,14.288,20,8.131,20,21.327,20,
14/10/2009 0:00,19.646,20,15.751,20,25.076,20,
15/10/2009 0:00,30.273,10,25.076,10,32.754,10,
16/10/2009 0:00,26.818,10,25.076,10,30.341,10,
17/10/2009 0:00,24.055,20,22.31,20,25.076,20,
18/10/2009 0:00,21.264,20,20.374,20,22.56,20,
19/10/2009 0:00,22.815,20,21.692,20,24.365,20,
20/10/2009 0:00,20.659,20,19.45,20,21.692,20,
21/10/2009 0:00,19.264,20,18.555,20,19.45,20,
22/10/2009 0:00,16.679,20,14.708,20,18.555,20,
23/10/2009 0:00,11.674,20,8.799,20,14.708,20,
24/10/2009 0:00,7.376,20,6.347,20,8.799,20,
25/10/2009 0:00,5.396,20,4.862,20,6.347,20,
26/10/2009 0:00,4.217,20,4.03,20,4.862,20,
27/10/2009 0:00,3.692,20,3.312,20,4.03,20,
28/10/2009 0:00,31.122,20,3.312,20,80.211,20,
29/10/2009 0:00,57.084,20,40.553,20,77.824,20,
30/10/2009 0:00,28.064,20,18.555,20,40.553,20,
31/10/2009 0:00,17.244,20,15.751,20,18.555,20,
1/11/2009 0:00,14.24,20,11.893,20,15.751,20,
2/11/2009 0:00,11.158,20,11.053,20,11.893,20,
3/11/2009 0:00,9.997,20,9.507,20,11.053,20,
4/11/2009 0:00,9.522,20,9.507,20,9.877,20,
5/11/2009 0:00,10.507,20,9.877,20,11.053,20,
6/11/2009 0:00,10.239,20,9.507,20,10.258,20,
7/11/2009 0:00,10.115,20,9.507,20,11.053,20,
8/11/2009 0:00,10.421,20,9.194,20,11.053,20,
9/11/2009 0:00,7.991,20,7.503,20,9.194,20,
10/11/2009 0:00,8.051,20,7.503,20,9.13,20,
11/11/2009 0:00,11.104,20,9.13,20,13.244,20,
12/11/2009 0:00,14.224,20,12.782,20,15.751,20,
13/11/2009 0:00,13.941,20,10.258,20,16.848,20,
14/11/2009 0:00,9.882,20,9.507,20,10.258,20,
15/11/2009 0:00,7.104,20,1.309,20,11.893,20,
16/11/2009 0:00,1.152,20,0.836,20,1.309,20,
17/11/2009 0:00,1.957,20,0.836,20,3.312,20,
18/11/2009 0:00,2.119,20,1.092,20,3.312,20,
19/11/2009 0:00,0.657,20,0.28,20,1.092,20,
20/11/2009 0:00,0.103,60,0,60,0.28,60,
21/11/2009 0:00,0,60,0,60,0,60,
22/11/2009 0:00,0,60,0,60,0,60,
23/11/2009 0:00,0,60,0,60,0,60,
24/11/2009 0:00,0,60,0,60,0,60,
25/11/2009 0:00,0,60,0,60,0,60,
26/11/2009 0:00,0,60,0,60,0,60,
27/11/2009 0:00,0,60,0,60,0,60,
28/11/2009 0:00,0,60,0,60,0,60,
29/11/2009 0:00,0,60,0,60,0,60,
30/11/2009 0:00,0,60,0,60,0,60,
1/12/2009 0:00,0,60,0,60,0,60,
